productID,mainCategoryID,subCategoryID,price,stock,name,weight
1579,2,21,4400,83,상품1579,140
1580,4,30,7000,64,상품1580,330
1581,15,1,9800,73,상품1581,340
1582,2,14,3200,130,상품1582,260
1583,8,35,3200,33,상품1583,400
1584,9,36,6400,72,상품1584,480
1585,12,28,2000,67,상품1585,330
1586,10,20,1900,44,상품1586,300
1587,3,32,5400,80,상품1587,330
1588,10,18,4000,55,상품1588,420
1589,6,37,9300,43,상품1589,220
1590,9,22,3500,42,상품1590,460
1591,2,25,8000,70,상품1591,420
1592,1,7,4100,62,상품1592,30
1593,11,38,4200,74,상품1593,90
1594,1,27,7800,35,상품1594,370
1595,8,4,4500,95,상품1595,380
1596,5,17,3600,74,상품1596,240
1597,17,33,9400,68,상품1597,340
1598,8,40,9500,54,상품1598,320
1599,1,7,4400,33,상품1599,400
1600,6,26,4400,44,상품1600,300
1601,3,32,5300,90,상품1601,20
1602,17,39,9800,52,상품1602,40
1603,8,4,4100,76,상품1603,400
1604,17,39,8500,71,상품1604,450
1605,11,38,5900,44,상품1605,470
1606,17,39,4600,72,상품1606,390
1607,5,12,8300,57,상품1607,280
1608,11,23,6200,84,상품1608,260
1609,2,21,8200,59,상품1609,210
1610,9,31,5000,77,상품1610,170
1611,2,25,8500,57,상품1611,160
1612,5,17,5800,85,상품1612,310
1613,6,26,6600,31,상품1613,40
1614,5,43,9200,50,상품1614,340
1615,11,38,4100,80,상품1615,140
1616,11,23,3200,49,상품1616,480
1617,6,26,6900,83,상품1617,380
1618,17,33,2900,35,상품1618,260
1619,1,27,6900,92,상품1619,30
1620,1,27,2900,98,상품1620,210
1621,2,25,3200,33,상품1621,50
1622,16,41,2400,130,상품1622,460
1623,13,9,3200,57,상품1623,150
1624,2,21,6700,41,상품1624,190
1625,17,39,8200,68,상품1625,400
1626,8,40,4800,86,상품1626,400
1627,2,25,8200,40,상품1627,10
1628,2,25,8200,44,상품1628,180
1629,9,31,6500,72,상품1629,180
1630,11,38,9300,70,상품1630,190
1631,4,30,2700,34,상품1631,130
1632,2,21,5500,35,상품1632,200
1633,5,17,2300,83,상품1633,220
1634,10,18,5600,49,상품1634,340
1635,15,1,5500,61,상품1635,230
1636,2,21,6900,85,상품1636,340
1637,11,5,5100,47,상품1637,210
1638,6,2,4300,39,상품1638,60
1639,6,2,800,72,상품1639,20
1640,8,40,7700,96,상품1640,470
1641,7,15,8700,68,상품1641,430
1642,12,28,4100,46,상품1642,440
1643,17,33,4000,48,상품1643,430
1644,6,37,4100,45,상품1644,480
1645,10,10,5200,87,상품1645,50
1646,15,1,7700,30,상품1646,260
1647,13,9,9400,39,상품1647,380
1648,10,18,5400,93,상품1648,80
1649,7,11,5000,57,상품1649,270
1650,2,14,7700,77,상품1650,190
1651,17,39,9300,55,상품1651,10
1652,10,18,5700,51,상품1652,490
1653,12,28,7400,54,상품1653,220
1654,6,26,7800,86,상품1654,80
1655,5,17,3500,33,상품1655,410
1656,8,35,3000,55,상품1656,240
1657,8,40,5200,97,상품1657,80
1658,2,14,900,85,상품1658,190
1659,17,33,4500,82,상품1659,440
1660,1,7,4600,34,상품1660,370
1661,2,14,6100,41,상품1661,390
1662,8,35,2900,54,상품1662,440
1663,8,4,6600,98,상품1663,420
1664,13,9,5300,130,상품1664,260
1665,3,16,1500,42,상품1665,310
1666,9,36,6800,33,상품1666,180
1667,16,41,9100,77,상품1667,380
1668,5,13,2000,87,상품1668,290
1669,7,15,6400,90,상품1669,340
1670,5,43,2700,84,상품1670,400
1671,5,42,9500,84,상품1671,350
1672,5,42,3800,81,상품1672,130
1673,9,36,3400,49,상품1673,90
1674,5,13,4100,44,상품1674,30
1675,5,12,700,74,상품1675,70
1676,3,16,3400,33,상품1676,480
1677,17,6,6400,45,상품1677,490
1678,15,29,800,57,상품1678,130
1679,5,43,4000,71,상품1679,260
1680,3,32,7600,78,상품1680,390
1681,6,37,5900,77,상품1681,120
1682,5,17,700,44,상품1682,210
1683,9,36,5100,57,상품1683,380
1684,12,3,6400,71,상품1684,370
1685,7,15,6800,53,상품1685,360
1686,12,28,4500,88,상품1686,430
1687,5,17,2200,85,상품1687,340
1688,3,16,3600,51,상품1688,280
1689,13,9,6800,34,상품1689,240
1690,15,1,9600,49,상품1690,350
1691,8,40,3800,97,상품1691,310
1692,5,17,3200,62,상품1692,460
1693,9,36,1500,64,상품1693,110
1694,5,42,700,94,상품1694,220
1695,6,26,500,30,상품1695,410
1696,5,42,5600,46,상품1696,110
1697,17,39,5200,57,상품1697,430
1698,5,17,6300,93,상품1698,180
1699,17,8,7200,70,상품1699,10
1700,6,26,4500,95,상품1700,400
1701,2,34,4500,49,상품1701,20
1702,5,42,2000,83,상품1702,50
1703,7,15,8300,39,상품1703,410
1704,17,39,5300,57,상품1704,330
1705,13,9,3400,90,상품1705,290
1706,17,39,7300,86,상품1706,60
1707,5,17,3100,82,상품1707,200
1708,17,6,6000,68,상품1708,440
1709,2,25,5100,66,상품1709,10
1710,1,7,9700,79,상품1710,100
1711,1,24,7400,51,상품1711,400
1712,17,33,2500,95,상품1712,50
1713,12,28,4600,92,상품1713,40
1714,10,10,3200,96,상품1714,460
1715,12,28,6200,45,상품1715,280
1716,8,35,6600,36,상품1716,490
1717,6,37,3700,47,상품1717,100
1718,3,16,2800,53,상품1718,150
1719,10,20,1700,90,상품1719,70
1720,17,19,1800,47,상품1720,440
1721,5,43,5800,41,상품1721,20
1722,2,14,4600,68,상품1722,30
1723,5,13,8400,31,상품1723,240
1724,11,23,6200,73,상품1724,70
1725,11,23,3600,87,상품1725,450
1726,12,28,6600,66,상품1726,150
1727,9,22,5300,62,상품1727,230
1728,6,2,8900,32,상품1728,350
1729,7,11,7500,75,상품1729,190
1730,2,14,6600,35,상품1730,460
1731,17,39,2800,57,상품1731,210
1732,6,26,7400,57,상품1732,300
1733,9,31,9400,84,상품1733,350
1734,7,11,4800,54,상품1734,130
1735,5,17,9100,99,상품1735,330
1736,8,40,5000,42,상품1736,230
1737,9,31,1900,67,상품1737,170
1738,4,30,7500,49,상품1738,160
1739,2,14,2500,89,상품1739,450
1740,10,20,5900,96,상품1740,470
1741,9,36,2100,96,상품1741,210
1742,2,34,8300,41,상품1742,260
1743,8,4,4700,67,상품1743,420
1744,9,31,600,89,상품1744,170
1745,11,38,1900,46,상품1745,160
1746,8,4,6600,38,상품1746,80
1747,1,27,5300,37,상품1747,330
1748,11,38,9000,35,상품1748,470
1749,9,22,8700,56,상품1749,60
1750,15,1,5300,70,상품1750,360
1751,8,35,4400,66,상품1751,210
1752,5,12,9000,61,상품1752,350
1753,11,23,5000,63,상품1753,30
1754,17,19,5900,87,상품1754,330
1755,17,6,3200,44,상품1755,350
1756,9,36,7700,87,상품1756,310
1757,1,27,5200,58,상품1757,50
1758,15,1,3800,59,상품1758,340
1759,15,1,4900,68,상품1759,490
1760,4,30,8100,74,상품1760,130
1761,4,30,500,43,상품1761,220
1762,17,39,500,89,상품1762,170
1763,17,19,6100,57,상품1763,140
1764,2,25,5100,61,상품1764,130
1765,3,16,6000,71,상품1765,470
1766,8,4,3800,86,상품1766,250
1767,3,16,5200,66,상품1767,230
1768,7,15,6400,53,상품1768,440
1769,1,27,900,68,상품1769,340
1770,16,41,6700,94,상품1770,440
1771,3,16,1800,41,상품1771,440
1772,1,24,5300,65,상품1772,210
1773,11,5,9400,82,상품1773,230
1774,17,33,8500,34,상품1774,270
1775,11,38,6100,68,상품1775,460
1776,6,37,5600,79,상품1776,370
1777,9,36,9800,30,상품1777,120
1778,13,9,5200,30,상품1778,150
1779,5,43,5000,50,상품1779,160
1780,1,24,6300,84,상품1780,430
1781,2,21,6400,96,상품1781,360
1782,6,37,5700,86,상품1782,190
1783,3,32,3100,30,상품1783,390
1784,8,4,9500,38,상품1784,140
1785,8,4,5300,49,상품1785,390
1786,1,27,7800,54,상품1786,390
1787,15,29,7600,83,상품1787,260
1788,1,24,9400,49,상품1788,310
1789,10,18,9700,64,상품1789,30
1790,5,17,3400,91,상품1790,430
1791,5,17,9600,67,상품1791,330
1792,1,7,5400,51,상품1792,60
1793,17,19,5800,48,상품1793,140
1794,5,17,9300,59,상품1794,410
1795,5,42,2700,88,상품1795,400
1796,17,33,7300,53,상품1796,10
1797,5,43,5600,98,상품1797,490
1798,9,31,900,55,상품1798,60
1799,1,24,7100,30,상품1799,230
1800,5,17,2400,37,상품1800,90
1801,17,6,4200,42,상품1801,440
1802,17,39,7100,94,상품1802,60
1803,9,31,3400,130,상품1803,310
1804,4,30,5100,61,상품1804,270
1805,15,29,2200,42,상품1805,190
1806,7,15,3700,74,상품1806,230
1807,1,7,5700,70,상품1807,130
1808,17,19,500,81,상품1808,300
1809,9,31,3600,61,상품1809,40
1810,6,37,1500,89,상품1810,330
1811,15,1,7500,31,상품1811,380
1812,8,4,800,59,상품1812,490
1813,12,3,8400,43,상품1813,140
1814,8,4,5900,48,상품1814,260
1815,10,20,9200,70,상품1815,240
1816,1,7,5200,69,상품1816,420
1817,17,39,1600,85,상품1817,250
1818,1,7,3200,57,상품1818,330
1819,17,8,6500,94,상품1819,110
1820,8,40,4700,49,상품1820,210
1821,8,4,9500,53,상품1821,490
1822,15,1,7600,37,상품1822,60
1823,11,38,4800,77,상품1823,370
1824,15,29,3800,49,상품1824,260
1825,17,33,6700,38,상품1825,80
1826,5,43,6900,34,상품1826,310
1827,2,34,2800,95,상품1827,120
1828,17,19,8500,52,상품1828,50
1829,6,37,1500,40,상품1829,60
1830,5,17,9100,49,상품1830,170
1831,17,6,9100,81,상품1831,450
1832,2,14,3700,84,상품1832,290
1833,1,24,3200,75,상품1833,100
1834,8,35,2300,70,상품1834,120
1835,15,29,9100,69,상품1835,170
1836,11,5,9300,33,상품1836,280
1837,2,34,9600,64,상품1837,210
1838,2,34,4800,37,상품1838,280
1839,17,8,5600,91,상품1839,70
1840,9,31,6700,44,상품1840,80
1841,2,34,3200,86,상품1841,30
1842,7,11,5900,91,상품1842,240
1843,16,41,5800,69,상품1843,140
1844,4,30,5100,50,상품1844,290
1845,9,22,7400,57,상품1845,10
1846,15,1,8400,43,상품1846,190
1847,10,10,7100,64,상품1847,380
1848,3,32,8100,130,상품1848,330
1849,10,10,4300,49,상품1849,230
1850,5,12,2900,44,상품1850,280
1851,17,39,2200,96,상품1851,20
1852,17,8,4600,33,상품1852,120
1853,16,41,7000,42,상품1853,100
1854,11,5,800,57,상품1854,320
1855,3,32,9900,43,상품1855,230
1856,9,22,4600,86,상품1856,380
1857,8,40,5600,30,상품1857,160
1858,15,1,5300,32,상품1858,490
1859,17,6,8800,97,상품1859,430
1860,8,35,1600,75,상품1860,380
1861,13,9,4700,59,상품1861,270
1862,3,16,2100,86,상품1862,210
1863,10,18,4000,92,상품1863,40
1864,3,16,3900,68,상품1864,180
1865,11,5,9700,44,상품1865,410
1866,8,40,3000,37,상품1866,240
1867,2,21,3900,37,상품1867,150
1868,12,3,700,70,상품1868,360
1869,4,30,6800,95,상품1869,420
1870,7,15,5100,83,상품1870,50
1871,13,9,8000,78,상품1871,380
1872,8,40,7500,55,상품1872,310
1873,2,14,1900,51,상품1873,230
1874,15,29,3600,55,상품1874,490
1875,15,1,2600,40,상품1875,40
1876,15,29,900,74,상품1876,450
1877,12,3,5900,85,상품1877,110
1878,6,37,5900,90,상품1878,120
1879,2,14,8100,98,상품1879,430
1880,12,3,1900,77,상품1880,480
1881,2,14,6300,99,상품1881,430
1882,13,9,9400,32,상품1882,360
1883,12,3,5100,35,상품1883,100
1884,1,27,2400,91,상품1884,170
1885,13,9,5100,49,상품1885,450
1886,8,40,4500,98,상품1886,350
1887,10,10,9800,56,상품1887,40
1888,17,39,700,40,상품1888,30
1889,17,6,5300,43,상품1889,10
1890,15,29,6800,72,상품1890,100
1891,7,11,5100,41,상품1891,460
1892,1,7,6500,69,상품1892,140
1893,5,12,8100,130,상품1893,270
1894,11,38,9500,42,상품1894,300
1895,1,27,2800,83,상품1895,100
1896,2,34,5200,78,상품1896,380
1897,6,2,8200,39,상품1897,40
1898,2,21,2600,84,상품1898,60
1899,7,15,7100,93,상품1899,370
1900,2,34,700,46,상품1900,160
1901,1,27,5300,83,상품1901,450
1902,5,12,6500,88,상품1902,140
1903,10,20,5900,49,상품1903,210
1904,2,14,5300,61,상품1904,150
1905,11,23,2200,45,상품1905,260
1906,3,16,5200,68,상품1906,220
1907,2,21,8500,32,상품1907,220
1908,10,10,2100,78,상품1908,100
1909,16,41,6300,73,상품1909,50
1910,11,38,800,66,상품1910,160
1911,16,41,5200,50,상품1911,40
1912,5,17,6500,90,상품1912,20
1913,10,18,1900,42,상품1913,10
1914,13,9,7000,38,상품1914,200
1915,5,42,9600,71,상품1915,490
1916,10,20,9400,97,상품1916,470
1917,17,6,5000,92,상품1917,190
1918,3,32,500,36,상품1918,280
1919,2,25,6200,60,상품1919,410
1920,11,5,5000,68,상품1920,320
1921,15,29,6700,94,상품1921,250
1922,13,9,4700,99,상품1922,240
1923,5,17,3600,86,상품1923,330
1924,3,32,7900,51,상품1924,440
1925,5,13,5500,40,상품1925,180
1926,13,9,6400,76,상품1926,70
1927,5,43,7800,71,상품1927,260
1928,9,36,9500,62,상품1928,30
1929,6,26,9900,75,상품1929,90
1930,17,33,3600,89,상품1930,190
1931,2,25,4000,42,상품1931,470
1932,1,24,2700,50,상품1932,270
1933,6,37,7300,44,상품1933,420
1934,2,34,3400,69,상품1934,190
1935,13,9,2100,92,상품1935,170
1936,1,7,3000,81,상품1936,200
1937,4,30,5800,86,상품1937,240
1938,2,25,3800,77,상품1938,50
1939,6,26,8300,63,상품1939,300
1940,1,27,9100,79,상품1940,340
1941,10,20,1800,39,상품1941,450
1942,5,13,5100,57,상품1942,430
1943,10,18,700,79,상품1943,300
1944,5,42,6900,84,상품1944,50
1945,17,33,900,35,상품1945,60
1946,1,24,7100,80,상품1946,420
1947,8,35,8000,80,상품1947,320
1948,16,41,600,69,상품1948,180
1949,5,42,9300,47,상품1949,420
1950,8,35,2600,30,상품1950,240
1951,6,2,2200,76,상품1951,480
1952,5,17,9900,48,상품1952,400
1953,2,34,4700,59,상품1953,10
1954,11,38,9500,60,상품1954,40
1955,2,34,5200,37,상품1955,160
1956,2,34,7900,40,상품1956,420
1957,2,25,8200,37,상품1957,130
1958,2,25,4900,65,상품1958,140
1959,9,36,3900,74,상품1959,160
1960,17,33,1800,36,상품1960,220
1961,6,2,7900,30,상품1961,190
1962,5,43,7700,67,상품1962,270
1963,3,16,5000,44,상품1963,60
1964,6,26,7400,31,상품1964,340
1965,12,28,5900,67,상품1965,450
1966,17,8,5600,44,상품1966,320
1967,9,31,7000,84,상품1967,390
1968,4,30,2000,60,상품1968,90
1969,12,3,6800,50,상품1969,310
1970,1,24,2000,30,상품1970,110
1971,1,27,4200,81,상품1971,400
1972,11,5,6800,96,상품1972,320
1973,8,35,3400,72,상품1973,460
1974,10,18,2600,83,상품1974,90
1975,17,39,6500,60,상품1975,360
1976,12,3,5400,79,상품1976,200
1977,1,27,7400,98,상품1977,230
1978,2,21,3100,35,상품1978,150
1979,11,38,3300,78,상품1979,200
1980,3,16,6300,97,상품1980,390
1981,5,43,2700,73,상품1981,290
1982,7,15,2300,98,상품1982,340
1983,11,38,8100,48,상품1983,380
1984,5,42,8300,67,상품1984,380
1985,9,31,9200,98,상품1985,410
1986,5,42,6000,44,상품1986,130
1987,3,32,4700,54,상품1987,80
1988,1,24,8700,53,상품1988,190
1989,2,14,9300,39,상품1989,230
1990,7,11,5700,96,상품1990,150
1991,2,14,1500,38,상품1991,410
1992,8,35,1800,90,상품1992,110
1993,1,27,4900,63,상품1993,450
1994,10,18,8900,38,상품1994,420
1995,15,1,3600,44,상품1995,270
1996,1,7,9400,75,상품1996,480
1997,13,9,3800,130,상품1997,180
1998,15,29,7600,32,상품1998,170
1999,13,9,5400,41,상품1999,490
2000,1,7,5000,88,상품2000,440
2001,11,38,6900,97,상품2001,90
2002,11,23,2200,86,상품2002,10
2003,2,34,6800,31,상품2003,170
2004,16,41,6600,75,상품2004,160
2005,5,12,4400,48,상품2005,190
2006,10,20,4100,89,상품2006,220
2007,9,31,6000,83,상품2007,330
2008,17,39,3300,90,상품2008,100
2009,10,10,4600,34,상품2009,140
2010,10,10,5400,62,상품2010,500
2011,10,18,5800,85,상품2011,270
2012,8,40,9900,56,상품2012,250
2013,10,18,5200,46,상품2013,400
2014,6,26,2400,45,상품2014,210
2015,2,14,8700,66,상품2015,230
2016,17,6,2900,73,상품2016,400
2017,9,31,5000,85,상품2017,90
2018,4,30,5500,69,상품2018,130
2019,17,19,3000,84,상품2019,200
2020,5,12,3700,38,상품2020,380
2021,2,34,1900,64,상품2021,110
2022,10,20,3800,47,상품2022,200
2023,3,32,3400,53,상품2023,140
2024,10,10,3000,130,상품2024,300
2025,6,26,2400,50,상품2025,30
2026,2,14,9000,90,상품2026,270
2027,3,32,2100,62,상품2027,220
2028,11,23,1500,59,상품2028,330
2029,8,35,2400,89,상품2029,220
2030,11,23,2100,49,상품2030,350
2031,8,40,8800,53,상품2031,110
2032,8,35,5100,41,상품2032,390
2033,5,17,8500,30,상품2033,190
2034,2,34,6000,49,상품2034,390
2035,3,16,900,73,상품2035,200
2036,5,17,1700,33,상품2036,480
2037,12,3,6800,55,상품2037,260
2038,12,28,3100,95,상품2038,470
2039,12,3,2000,94,상품2039,340
2040,9,31,3600,67,상품2040,370
2041,6,37,3400,76,상품2041,400
2042,12,3,8200,36,상품2042,110
2043,12,28,9900,47,상품2043,140
2044,11,38,4800,34,상품2044,360
2045,9,22,9600,55,상품2045,390
2046,6,37,5300,30,상품2046,480
2047,12,28,6000,76,상품2047,150
2048,8,4,4800,83,상품2048,70
2049,6,2,4000,40,상품2049,150
2050,5,13,1600,82,상품2050,170
2051,17,8,3000,73,상품2051,170
2052,10,10,3800,82,상품2052,120
2053,7,11,6100,58,상품2053,400
2054,10,20,9000,76,상품2054,430
2055,3,16,2600,65,상품2055,470
2056,5,12,7200,82,상품2056,430
2057,17,8,3200,79,상품2057,30
2058,17,39,900,98,상품2058,430
2059,8,35,2900,43,상품2059,50
2060,17,39,4000,72,상품2060,500
2061,4,30,4700,52,상품2061,200
2062,5,43,9200,43,상품2062,490
2063,1,7,500,67,상품2063,360
2064,17,39,4600,77,상품2064,60
2065,9,36,5100,82,상품2065,240
2066,2,25,7600,80,상품2066,370
2067,2,25,7400,84,상품2067,140
2068,15,29,3200,60,상품2068,410
2069,2,21,4900,40,상품2069,310
2070,5,12,1900,46,상품2070,460
2071,7,11,5400,39,상품2071,30
2072,8,35,8100,96,상품2072,150
2073,3,32,6200,97,상품2073,160
2074,10,10,4600,46,상품2074,110
2075,6,37,7900,52,상품2075,440
2076,9,22,1800,50,상품2076,370
2077,9,22,9800,46,상품2077,390
2078,3,16,3800,72,상품2078,270
2079,8,4,2800,97,상품2079,270
2080,17,6,6700,44,상품2080,20
2081,8,40,7200,51,상품2081,230
2082,6,2,4900,130,상품2082,370
2083,13,9,6500,38,상품2083,110
2084,12,28,2500,61,상품2084,20
2085,8,40,6700,39,상품2085,240
2086,11,23,6300,59,상품2086,460
2087,5,17,800,91,상품2087,30
2088,13,9,8400,56,상품2088,130
2089,15,29,9100,97,상품2089,70
2090,17,19,6000,80,상품2090,40
2091,10,20,7800,77,상품2091,360
2092,2,25,9800,60,상품2092,130
2093,11,5,3400,77,상품2093,240
2094,7,15,4600,31,상품2094,220
2095,11,5,2400,130,상품2095,370
2096,15,29,5300,73,상품2096,70
2097,2,21,6900,56,상품2097,380
2098,11,5,8600,55,상품2098,80
2099,4,30,9600,80,상품2099,100
2100,6,2,4300,32,상품2100,80
2101,3,32,8600,92,상품2101,450
2102,2,25,3000,30,상품2102,320
2103,10,20,9100,80,상품2103,490
2104,5,17,1700,54,상품2104,40
2105,17,6,6900,46,상품2105,30
2106,5,42,5300,40,상품2106,110
2107,7,11,2800,48,상품2107,300
2108,6,2,3800,50,상품2108,390
2109,15,29,7600,38,상품2109,20
2110,7,15,9400,46,상품2110,210
2111,17,39,9400,76,상품2111,210
2112,10,20,3000,44,상품2112,370
2113,12,28,8800,64,상품2113,450
2114,17,8,8500,70,상품2114,360
2115,3,32,7400,70,상품2115,130
2116,2,34,2000,64,상품2116,220
2117,8,4,5500,96,상품2117,220
2118,11,38,6900,86,상품2118,430
2119,11,5,2100,79,상품2119,440
2120,5,12,8300,38,상품2120,10
2121,5,13,5200,52,상품2121,280
2122,17,8,7700,54,상품2122,210
2123,8,40,1800,39,상품2123,300
2124,2,34,3900,41,상품2124,320
2125,7,15,500,40,상품2125,470
2126,17,33,7700,31,상품2126,150
2127,8,4,5900,98,상품2127,270
2128,5,17,1600,47,상품2128,50
2129,2,25,8400,41,상품2129,230
2130,15,29,2600,61,상품2130,130
2131,16,41,9900,81,상품2131,210
2132,17,33,7000,36,상품2132,100
2133,11,5,3200,87,상품2133,310
2134,8,35,8100,67,상품2134,180
2135,5,43,7000,90,상품2135,380
2136,3,32,4300,130,상품2136,190
2137,5,13,7400,82,상품2137,130
2138,11,23,3800,35,상품2138,240
2139,17,6,5400,52,상품2139,350
2140,3,32,3700,53,상품2140,60
2141,5,12,5600,48,상품2141,390
2142,6,2,6400,41,상품2142,420
2143,2,14,1800,99,상품2143,100
2144,3,16,4200,31,상품2144,250
2145,17,19,1700,97,상품2145,450
2146,5,42,6200,81,상품2146,270
2147,6,2,7700,43,상품2147,350
2148,17,39,4700,39,상품2148,340
2149,5,42,5000,33,상품2149,490
2150,2,34,4300,31,상품2150,440
2151,17,33,6700,46,상품2151,340
2152,4,30,9400,47,상품2152,200
2153,5,13,1600,31,상품2153,300
2154,5,17,8300,38,상품2154,80
2155,9,22,4600,89,상품2155,470
2156,2,34,5500,33,상품2156,230
2157,6,26,8800,30,상품2157,30
2158,2,25,4000,61,상품2158,420
2159,5,12,5400,81,상품2159,180
2160,5,13,3900,88,상품2160,120
2161,3,16,2400,56,상품2161,400
2162,2,21,9300,46,상품2162,160
2163,1,27,1700,31,상품2163,100
2164,8,4,5200,92,상품2164,100
2165,9,36,8100,43,상품2165,30
2166,13,9,2100,32,상품2166,140
2167,8,4,900,89,상품2167,320
2168,12,3,8700,40,상품2168,200
2169,10,20,500,80,상품2169,90
2170,17,8,2300,48,상품2170,130
2171,9,31,8600,82,상품2171,200
2172,9,36,3900,75,상품2172,480
2173,9,22,5900,94,상품2173,150
2174,3,32,6200,75,상품2174,40
2175,1,27,8800,45,상품2175,60
2176,8,4,3500,94,상품2176,290
2177,1,24,5900,98,상품2177,340
2178,12,28,9400,80,상품2178,210
2179,3,16,9700,47,상품2179,430
2180,10,10,3600,73,상품2180,20
2181,9,36,7500,82,상품2181,170
2182,2,21,8800,55,상품2182,150
2183,6,26,9000,81,상품2183,340
2184,3,32,5000,130,상품2184,330
2185,8,40,900,53,상품2185,250
2186,5,13,700,50,상품2186,270
2187,10,18,9200,32,상품2187,30
2188,2,34,9100,54,상품2188,450
2189,1,7,2300,65,상품2189,20
2190,5,42,3700,67,상품2190,150
2191,5,42,3100,65,상품2191,230
2192,12,28,5200,70,상품2192,400
2193,11,5,8800,47,상품2193,40
2194,9,36,4700,98,상품2194,290
2195,16,41,5400,92,상품2195,380
2196,7,11,600,74,상품2196,210
2197,17,6,8300,47,상품2197,200
2198,15,1,5000,84,상품2198,350
2199,5,42,3200,94,상품2199,410
2200,12,28,8900,33,상품2200,220
2201,11,38,7500,58,상품2201,40
2202,1,7,3400,98,상품2202,390
2203,5,12,6200,84,상품2203,480
2204,2,25,6300,63,상품2204,290
2205,15,29,2000,51,상품2205,400
2206,15,29,2200,94,상품2206,160
2207,6,2,5900,72,상품2207,210
2208,11,38,3500,36,상품2208,110
2209,10,10,6100,83,상품2209,240
2210,10,20,1800,84,상품2210,310
2211,5,42,6200,98,상품2211,460
2212,6,2,9900,43,상품2212,350
2213,8,40,5900,47,상품2213,380
2214,10,10,5400,33,상품2214,140
2215,6,37,1900,60,상품2215,70
2216,4,30,5500,73,상품2216,20
2217,17,19,6400,64,상품2217,240
2218,1,7,6300,36,상품2218,390
2219,8,40,9500,98,상품2219,80
2220,8,4,7100,50,상품2220,140
2221,7,11,700,91,상품2221,70
2222,7,11,9300,68,상품2222,460
2223,10,18,9500,68,상품2223,30
2224,4,30,8600,83,상품2224,40
2225,6,2,3500,31,상품2225,240
2226,8,40,8100,93,상품2226,150
2227,1,7,4800,68,상품2227,200
2228,9,22,5200,71,상품2228,60
2229,2,14,5500,48,상품2229,480
2230,11,23,9500,99,상품2230,420
2231,8,40,5300,52,상품2231,300
2232,3,32,6600,97,상품2232,360
2233,8,35,3000,35,상품2233,110
2234,9,31,8900,60,상품2234,170
2235,15,1,9700,77,상품2235,320
2236,7,11,5100,36,상품2236,130
2237,15,1,4800,80,상품2237,280
2238,11,5,5200,45,상품2238,440
2239,8,35,4800,56,상품2239,200
2240,5,42,5800,89,상품2240,330
2241,9,31,4800,71,상품2241,290
2242,15,29,4000,40,상품2242,200
2243,11,5,9100,74,상품2243,90
2244,1,24,8100,37,상품2244,480
2245,2,21,3100,87,상품2245,260
2246,5,13,5300,54,상품2246,70
2247,8,35,5300,71,상품2247,150
2248,3,32,5300,54,상품2248,390
2249,8,4,900,81,상품2249,400
2250,10,10,8500,84,상품2250,100
2251,7,11,7200,93,상품2251,240
2252,8,40,2200,40,상품2252,390
2253,17,6,8000,56,상품2253,310
2254,1,27,5100,80,상품2254,480
2255,6,37,9600,37,상품2255,220
2256,12,28,6700,74,상품2256,130
2257,17,19,5800,98,상품2257,160
2258,12,3,5000,50,상품2258,350
2259,11,23,2300,47,상품2259,160
2260,11,5,2800,30,상품2260,260
2261,6,26,2700,62,상품2261,470
2262,16,41,9700,95,상품2262,480
2263,17,8,2100,50,상품2263,110
2264,2,25,4900,36,상품2264,250
2265,2,21,6700,99,상품2265,400
2266,8,4,3600,94,상품2266,80
2267,7,11,2900,78,상품2267,340
2268,12,3,900,82,상품2268,90
2269,17,33,7200,56,상품2269,410
2270,7,11,8200,88,상품2270,480
2271,13,9,6500,85,상품2271,130
2272,1,27,5000,58,상품2272,80
2273,5,13,3400,79,상품2273,110
2274,9,22,8800,37,상품2274,500
2275,15,1,2300,61,상품2275,420
2276,6,2,9500,72,상품2276,40
2277,2,34,9400,79,상품2277,410
2278,11,38,2000,65,상품2278,50
2279,15,29,4600,62,상품2279,210
2280,17,8,6300,62,상품2280,80
2281,17,6,5900,53,상품2281,370
2282,3,32,9600,72,상품2282,490
2283,15,29,5400,34,상품2283,150
2284,1,24,5400,40,상품2284,350
2285,6,2,7000,47,상품2285,370
2286,3,16,3000,52,상품2286,340
2287,11,23,5000,61,상품2287,420
2288,8,35,2300,60,상품2288,320
2289,9,22,700,52,상품2289,400
2290,17,19,5100,56,상품2290,40
2291,5,12,9300,48,상품2291,400
2292,5,13,4400,41,상품2292,440
2293,13,9,700,36,상품2293,320
2294,11,23,7300,90,상품2294,160
2295,5,42,3900,37,상품2295,450
2296,10,18,4900,81,상품2296,10
2297,17,8,4000,54,상품2297,70
2298,1,24,6900,75,상품2298,240
2299,17,8,5600,34,상품2299,180
2300,5,12,6900,76,상품2300,320
2301,1,7,3400,68,상품2301,430
2302,5,17,5400,98,상품2302,430
2303,2,21,5300,37,상품2303,130
2304,11,5,1900,31,상품2304,480
2305,13,9,4700,54,상품2305,320
2306,7,11,600,92,상품2306,340
2307,16,41,5700,80,상품2307,100
2308,17,33,7100,97,상품2308,140
2309,6,2,9700,41,상품2309,470
2310,5,12,5800,84,상품2310,210
2311,3,32,9500,50,상품2311,370
2312,10,10,1800,43,상품2312,200
2313,8,35,5100,67,상품2313,260
2314,5,42,3000,87,상품2314,200
2315,17,19,5400,80,상품2315,430
